cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
2,7f585b4709d3,0,0,105,0,0,0,0,0,0,0,0,0
2,7f585b558d92,7f585b55f7cb,0,18,0,0,0,0,0,1,0,0,2
3,7f585b5701d0,7f585b56f900,0,18,0,0,0,0,0,14,0,0,28
2,7f585b558997,0,608,7262,0,0,0,0,0,0,0,0,0
2,7f585b550dd6,7f585b550e30,371,281,0,0,0,0,0,1,0,0,2
3,7f585b470d8b,7f585b470960,0,105,0,0,0,0,0,1,0,0,2
2,7f585b558d8a,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585b558988,0,608,7262,0,0,0,0,0,0,0,0,0
2,7f585b5589ce,0,0,30,0,0,0,0,0,1,0,0,2
2,7f585b47098c,0,0,105,0,0,0,0,0,0,0,0,0
2,7f585b550d81,0,353,299,0,0,0,0,0,0,0,0,0
2,7f585b550d87,7f585b550e00,370,282,0,0,0,0,0,1,0,0,2
2,7f585b570d85,7f585b570b83,0,276,0,0,0,0,0,1,0,0,2
2,7f585b5589c5,0,0,30,0,0,0,0,0,1,0,0,2
1,7f585b5709b9,7f585b57059e,1,311,0,0,0,0,0,1,0,0,2
2,7f585b5505f9,7f585b550688,24,680,0,0,0,0,0,1,0,0,2
2,7f585b5701f8,7f585b570427,0,18,0,0,0,0,0,1,0,0,2
2,7f585b470dff,7f585b470e01,0,110,0,1,0,0,0,1,0,0,4
2,7f585b5785fe,0,0,18,0,0,0,0,0,1,0,0,2
2,7f585b5505bc,0,4482,7352,0,0,0,0,0,0,0,0,0
2,7f585b4709bc,7f585b470a30,0,105,0,0,0,0,0,63,0,0,126
2,7f585b5589bc,0,0,30,0,0,0,0,0,1,0,0,2
2,7f585b5701f3,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585b578df3,7f585b578ef0,0,30,0,0,0,0,0,8,0,0,16
2,7f585b5505b6,0,4846,6988,0,0,0,0,0,0,0,0,0
2,7f585b4709b5,0,0,105,0,0,0,0,0,0,0,0,0
2,7f585b470db4,7f585b470db6,1057,5073,0,1,0,0,0,1,0,0,4
3,7f585b5701b4,7f585b56b4f0,16,2,0,0,0,0,0,1,0,0,2
1,7f585b5505ea,7f585b55054d,2316,9518,0,0,0,0,0,1,0,0,2
2,7f585b5705a9,7f585b570740,1,311,0,0,0,0,0,1,0,0,2
2,7f585b578de8,0,0,30,0,0,0,0,0,0,0,0,0
2,7f585b5505ad,0,4843,6991,0,0,0,0,0,1,0,0,2
3,7f585b5701a3,7f585baca820,0,18,0,0,0,0,0,1,0,0,2
3,7f585b5701e3,7f585b56b4f0,16,2,0,0,0,0,0,1,0,0,2
1,7f585b5589a1,7f585b5587b7,31,7839,0,0,0,0,0,17,0,0,34
2,7f585b550da0,7f585b550dc5,370,282,0,0,0,0,0,1,0,0,2
2,7f585b5505a4,7f585b550660,4843,6991,0,9,0,0,0,1,0,0,20
2,7f585b4709a4,0,0,105,0,0,0,0,0,0,0,0,0
3,7f585b470e59,7f585b470c80,0,129,0,0,0,0,0,1,0,0,2
2,7f585b578a5e,0,0,180,0,0,0,0,0,0,0,0,0
2,7f585b570e5c,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585b578e5c,7f585b578fa8,0,30,0,0,0,0,0,1,0,0,2
3,7f585b570656,7f585babb4c0,22,290,0,0,0,0,0,1,0,0,2
2,7f585b578a54,7f585b578b10,1856,8440,1,2,0,0,0,1,0,0,6
2,7f5863c78673,0,1548,2116,0,0,0,0,0,0,0,0,0
3,7f585b578e4b,7f585b56b4f0,1,29,0,0,0,0,0,1,0,0,2
1,7f585b550648,7f585baba690,3276,9262,0,0,0,0,0,1,0,0,2
3,7f585b57064e,7f585b56fad0,1,311,0,0,0,0,0,1,0,0,2
2,7f585b578a4c,0,336,9960,0,0,0,0,0,0,0,0,0
2,7f585b570a43,7f585b570b28,1,293,0,0,0,0,0,1,0,0,2
1,7f585b470e01,7f585b470d79,0,43,0,0,0,0,0,1,0,0,2
2,7f5863c7867f,7f5863c78770,1553,2111,0,0,0,0,0,1,0,0,2
2,7f585b578a44,7f585b578b60,523,12281,0,0,0,0,0,7,0,0,14
1,7f585b578604,7f585b577dbe,0,18,0,0,0,0,0,1,0,0,2
3,7f585b570639,7f585babb4c0,23,289,0,0,0,0,0,13,0,0,26
1,7f585b570238,7f585b56ffc0,0,18,0,0,0,0,0,1,0,0,2
2,7f585b578a32,7f585b578b88,2134,14284,0,0,0,0,0,1,0,0,2
2,7f585b570672,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585b470e30,0,0,129,0,0,0,0,0,1,0,0,2
3,7f585b578e30,7f585b56b4f0,1,29,0,0,0,0,1,13,0,0,26
2,7f585b570677,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585b470a34,7f585b4709cb,0,105,0,0,0,0,0,1,0,0,2
2,7f585b578a28,7f585b578a80,3811,16293,3,7,0,0,0,1,0,0,16
3,7f585b570228,7f585babb370,4,14,0,0,0,0,1,0,0,0,0
2,7f585b470e28,0,0,129,0,0,0,0,0,0,0,0,0
2,7f585b470e68,0,3,126,0,0,0,0,0,0,0,0,0
2,7f585b57022f,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585b57066e,7f585b5706d8,3,309,0,1,0,0,0,1,0,0,4
1,7f585b550e22,7f585b550d9d,366,286,0,0,0,0,0,1,0,0,2
2,7f585b470e21,0,0,129,0,0,0,0,0,0,0,0,0
2,7f585b578a64,7f585b578a98,0,456,0,0,0,0,0,1,0,0,2
2,7f585b550664,7f585b5505aa,986,3728,0,0,0,0,0,1,0,0,2
2,7f585b5706da,0,3,291,0,0,0,0,0,0,0,0,0
2,7f585b550e9e,0,4269,19023,0,0,0,0,0,0,0,0,0
2,7f585b550ed2,0,3199,9567,0,0,0,0,0,4,0,0,8
1,7f585b5506ca,7f585b55054d,1,324,0,0,0,0,0,14,0,0,28
2,7f585b578a89,7f585b578a60,0,276,0,0,0,0,0,1,0,0,2
2,7f585b550688,0,24,680,0,0,0,0,0,0,0,0,0
2,7f585b578ece,0,0,30,0,0,0,0,0,0,0,0,0
2,7f585b578a83,7f585b578a66,417,3269,0,1,0,0,0,1,0,0,4
2,7f585b470ac3,7f585b470bd0,0,105,0,0,0,0,0,3,0,0,6
3,7f585b578ec3,7f585b5776c0,0,30,0,0,0,0,0,3,0,0,6
2,7f585b470a81,7f585b470ac0,0,105,0,0,0,0,0,1,0,0,2
2,7f585b550ec5,0,2062,10704,0,0,0,0,0,0,0,0,0
2,7f585b550ebb,7f585b551060,4087,19205,0,4,0,0,0,1,0,0,10
2,7f585b558ab9,0,10197,6552,0,0,0,0,0,1,0,0,2
2,7f585b550eb1,7f585b550f08,3343,19949,0,0,0,0,0,1,0,0,2
2,7f585b550ee9,0,3796,19496,0,0,0,0,0,0,0,0,0
1,7f585b578ee8,7f585b56b4f0,1,29,0,0,0,0,0,1,0,0,2
2,7f585b578aad,7f585b578a66,113,67,0,0,0,0,0,1,0,0,2
2,7f585b5706e2,7f585b5709d0,1,293,0,0,0,0,0,1,0,0,2
2,7f585b578aa1,0,0,180,0,0,0,0,0,1,0,0,2
2,7f585b578ea7,0,0,30,0,0,0,0,0,0,0,0,0
2,7f585b5506a5,7f585b550718,2,702,0,3,0,0,0,1,0,0,8
3,7f585b578b1b,7f585b569510,504,9612,0,0,0,0,0,1,0,0,2
2,7f585b57035a,7f585b570495,0,18,0,0,0,0,0,1,0,0,2
2,7f585b55875f,7f585b55884c,1698,6184,0,7,0,0,0,1,0,0,16
2,7f585b57075c,7f585b57075e,1,311,0,2,0,0,0,1,0,0,6
2,7f585b570b5c,7f585b570c68,0,294,0,0,0,0,0,1,0,0,2
2,7f585b550353,7f585b550370,0,326,0,0,0,0,0,5,0,0,10
2,7f585b570350,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585b570757,0,1,311,0,0,0,0,0,0,0,0,0
3,7f585b570b55,7f585babb4c0,4,290,0,0,0,0,0,1,0,0,2
2,7f585b550f0f,7f585b550eb3,7970,15322,0,0,0,0,0,1,0,0,2
3,7f585b55874e,7f585bacd070,5042,2840,0,0,0,0,0,1,0,0,2
2,7f585b55870d,7f585b558950,3697,13051,0,1,0,0,0,13,0,0,28
2,7f585b578f02,7f585b5790d0,0,30,0,0,0,0,0,1,0,0,2
3,7f585b558741,7f585bacd070,4975,2907,0,0,0,0,0,1,0,0,2
2,7f585b558700,0,4722,12026,0,0,0,0,0,3,0,0,6
3,7f585b570345,7f585b56feb0,0,18,0,0,0,0,0,1,0,0,2
2,7f585b55873b,7f585b558828,2111,14637,1,18,0,0,0,1,0,0,38
2,7f585b570b3b,7f585b570c7b,3,291,0,0,0,0,0,1,0,0,2
2,7f585b550b79,0,70,1038,0,0,0,0,0,0,0,0,0
2,7f585b55877d,7f585b558bf8,2308,10049,0,2,0,0,0,1,0,0,6
2,7f585b570b7d,7f585b570d2a,0,276,0,0,0,0,0,264,0,0,528
2,7f585b55037d,0,0,326,0,0,0,0,0,0,0,0,0
1,7f585b578b7c,7f585b578a66,582,1926,0,0,0,0,0,1,0,0,2
2,7f585b558773,0,1450,10907,0,0,0,0,0,1,0,0,2
1,7f585b570732,7f585b5706a6,0,276,0,0,0,0,0,1,0,0,2
3,7f585b570771,7f585b56b4f0,251,43,0,0,0,0,0,1,0,0,2
2,7f585b550b70,0,70,1038,0,0,0,0,0,0,0,0,0
3,7f585b578b70,7f585b5586b0,288,2220,0,0,0,0,0,1,0,0,2
2,7f585b558736,0,6001,10747,0,0,0,0,0,0,0,0,0
2,7f585b570b36,0,3,291,0,0,0,0,0,0,0,0,0
2,7f585b550375,7f585b5503c0,42,284,0,0,0,0,0,4,0,0,8
3,7f585b570b2b,7f585b56fcb0,1,293,0,0,0,0,0,1,0,0,2
2,7f585b570b6b,0,0,276,0,0,0,0,0,0,0,0,0
2,7f585b558769,0,1450,10907,0,0,0,0,0,1,0,0,2
1,7f585b55072f,7f585b55054d,105,274,0,0,0,0,0,1,0,0,2
1,7f585b578b27,7f585b578a66,1764,8352,0,0,0,0,0,1,0,0,2
2,7f585b55079b,0,0,18,0,0,0,0,0,0,0,0,0
3,7f585b558b9b,7f585b578db0,0,30,0,0,0,0,0,1,0,0,2
3,7f585b578b9a,7f585bb0e4e0,1415,2199,0,0,0,0,0,1,0,0,2
1,7f585b470bda,7f585b470aad,0,105,0,0,0,0,0,1,0,0,2
2,7f585b558799,7f585b5588d0,1281,12608,0,1,0,0,0,1,0,0,4
2,7f585b570bd9,0,0,276,0,0,0,0,0,0,0,0,0
2,7f585b5587dd,0,799,8991,0,0,0,0,0,1,0,0,2
2,7f585b578fdd,0,0,30,0,0,0,0,0,0,0,0,0
3,7f585b57079c,7f585b5586b0,249,45,0,0,0,0,0,1,0,0,2
2,7f585b5587d3,0,790,9000,0,0,0,0,0,0,0,0,0
3,7f585b558792,7f585bac2640,1137,12752,0,0,0,0,0,1,0,0,2
2,7f585b570b91,0,0,276,0,0,0,0,0,0,0,0,0
3,7f585b5703d0,7f585b56b4f0,128,424,0,0,0,0,0,1,0,0,2
1,7f585b578f90,7f585b578e2a,0,30,0,0,0,0,0,1,0,0,2
2,7f585b550795,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585b550b94,0,70,1038,0,0,0,0,0,0,0,0,0
2,7f585b578fd4,0,0,30,0,0,0,0,0,0,0,0,0
2,7f585b5503cb,7f585b55037a,0,326,0,0,0,0,0,5,0,0,10
2,7f585b5587c8,0,790,9000,0,0,0,0,0,0,0,0,0
2,7f585b550388,0,40,286,0,0,0,0,0,0,0,0,0
2,7f585b5507cf,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585b5707cf,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585b578b8c,0,1415,2199,0,0,0,0,0,0,0,0,0
2,7f585b550b82,0,70,1038,0,0,0,0,0,0,0,0,0
2,7f585b550382,0,40,286,0,0,0,0,0,0,0,0,0
2,7f585b570781,0,0,294,0,0,0,0,0,0,0,0,0
2,7f585b570b86,0,0,276,0,0,0,0,0,0,0,0,0
3,7f585b578fbf,7f585b5586b0,28,2,0,0,0,0,16,2,0,0,4
2,7f585b5707be,7f585b5707f4,0,294,0,0,0,0,0,1,0,0,2
2,7f585b5587bd,7f585b558807,122,13159,0,7,0,0,0,1,0,0,16
2,7f585b558bfc,7f585b558790,321,12036,0,0,0,0,0,1,0,0,2
3,7f585b5707b2,7f585baccf80,53,241,0,0,0,0,0,1,0,0,2
2,7f585b570bb2,0,0,276,0,0,0,0,0,0,0,0,0
2,7f585b5587b1,7f585b558970,208,11177,0,1,0,0,0,19,0,0,40
2,7f585b5587f6,0,804,8956,0,0,0,0,0,0,0,0,0
1,7f585b5503b6,7f585b55035d,0,326,0,0,0,0,0,1,0,0,2
2,7f585b5703f5,0,269,283,0,0,0,0,0,0,0,0,0
3,7f585b5707f4,7f585babb4c0,224,88,0,0,0,0,87,57,0,0,114
1,7f585b578ff4,7f585b57909b,0,30,0,0,0,0,0,15,0,0,30
3,7f585b5703ea,7f585b5586b0,532,20,0,0,0,0,0,1,0,0,2
2,7f585b570ba8,0,0,276,0,0,0,0,0,0,0,0,0
2,7f585b5587e8,7f585b5587ee,791,8999,0,3,0,0,0,1,0,0,8
2,7f585b558ba8,7f585b558aa8,25,5,1,0,0,0,1,0,0,0,0
2,7f585b570bed,7f585b570730,0,276,0,0,0,0,0,1,0,0,2
2,7f585b5707ac,0,0,294,0,0,0,0,0,1,0,0,2
3,7f585b578fec,7f585b56b4f0,1,29,0,0,0,0,0,1,0,0,2
2,7f585b570ba2,0,0,276,0,0,0,0,0,0,0,0,0
3,7f585b570be6,7f585bac05d0,204,72,0,0,0,0,0,1,0,0,2
1,7f585b578ba6,7f585b578a66,2858,756,0,0,0,0,192,276,0,0,552
2,7f585b5587a5,7f585b558970,210,13071,0,2,0,0,0,171,0,0,346
2,7f585b5507a5,0,0,18,0,0,0,0,0,18,0,0,36
2,7f585b550ba4,0,70,1038,0,0,0,0,0,0,0,0,0
2,7f585b57b019,0,1729,4263,0,0,0,0,0,0,0,0,0
2,7f585b57b05e,7f585b57b308,1264,4728,0,0,0,0,0,2,0,0,4
3,7f585b553c1d,7f585bac2640,96,520,0,0,0,0,0,1,0,0,2
2,7f585b553c5c,7f585b553a21,18,186,0,0,0,0,3,98,0,0,196
2,7f585b553c16,7f585b553c18,0,126,0,0,0,0,0,1,0,0,2
3,7f585b553c0f,7f585b553930,77,49,0,0,0,0,1,0,0,0,0
1,7f585b55340c,7f585b553326,21,345,0,0,0,0,0,1,0,0,2
2,7f585b57b04c,0,1265,4727,0,0,0,0,0,0,0,0,0
2,7f585b553c4c,7f585b553a21,77,490,0,2,0,0,0,1,0,0,6
3,7f585b57b043,7f585b555580,722,5270,0,0,0,0,0,1,0,0,2
2,7f585b553c02,7f585b553c18,47,587,0,6,0,0,0,1,0,0,14
1,7f585b57bc42,7f585b57b414,0,18,0,0,0,0,0,1,0,0,2
2,7f585b57b006,7f585b57b038,124,5868,0,0,0,0,0,1,0,0,2
2,7f585b57b43d,7f585b57b4a0,1651,4341,0,0,0,0,0,1,0,0,2
3,7f585b57b432,7f585b567cc0,976,5016,0,0,0,0,0,1,0,0,2
2,7f585b57b074,7f585b57b11e,227,5747,0,0,0,0,0,1,0,0,2
1,7f585b553c2a,7f585b554118,13,333,0,0,0,0,0,1,0,0,2
2,7f585b553c24,7f585b553a21,19,597,0,0,0,0,0,1,0,0,2
2,7f585b553cdb,7f585b553a21,145,379,0,0,0,0,1,95,0,0,190
2,7f585b57b4cf,0,1302,4690,0,0,0,0,0,0,0,0,0
2,7f585b57b4c3,7f585b57bd20,851,5141,0,5,0,0,0,1,0,0,12
2,7f585b5530c6,0,470,1199,0,0,0,0,0,282,0,0,564
3,7f585b553cc5,7f585b3f0ac0,0,524,0,0,0,0,0,1,0,0,2
2,7f585b57b4b9,0,1653,4339,0,0,0,0,0,0,0,0,0
2,7f585b553cbc,7f585b553a21,237,491,0,0,0,0,0,1,0,0,2
2,7f585b5530f3,0,468,1201,0,0,0,0,0,0,0,0,0
2,7f585b57b8f5,7f585b57b008,1729,4263,0,0,0,0,0,1,0,0,2
3,7f585b553cb5,7f585b553930,614,114,0,0,0,0,1,0,0,0,0
2,7f585b5534f5,7f585b553318,162,489,0,0,0,0,0,1,0,0,2
7,7f585b572ceb,7f585b5596b4,418,6528,0,0,10,214,0,0,0,0,428
2,7f585b57b8eb,7f585b57c4e0,1687,4305,0,0,0,0,0,7,0,0,14
2,7f585b57b4ac,0,1651,4341,0,0,0,0,0,0,0,0,0
2,7f585b57b4e1,7f585b57b758,1724,4268,0,0,0,0,0,1,0,0,2
2,7f585b553ca4,0,291,437,0,0,0,0,0,0,0,0,0
2,7f585b55b95d,0,0,276,0,0,0,0,0,0,0,0,0
2,7f585b55b11d,7f585b558d30,62,1774,0,0,0,0,0,1,0,0,2
2,7f585b55b111,0,68,1768,0,0,0,0,0,0,0,0,0
2,7f585b57b156,7f585b57b21e,36,2157,0,1,0,0,0,1,0,0,4
2,7f585b553509,0,1,53,0,0,0,0,0,0,0,0,0
3,7f585b55b948,7f585b54e020,0,276,0,0,0,0,0,1,0,0,2
2,7f585b55b94f,0,0,276,0,0,0,0,0,0,0,0,0
1,7f585b55354c,7f585b5533e9,15,39,0,0,0,0,0,1,0,0,2
2,7f585b55b105,0,68,1156,0,0,0,0,0,0,0,0,0
2,7f585b57b144,0,35,2158,0,0,0,0,0,0,0,0,0
3,7f585b55b938,7f585b553930,2670,785,0,0,0,0,0,1,0,0,2
2,7f585b55b93f,7f585b55aeff,627,2828,0,9,0,0,0,1,0,0,20
3,7f585b55b97d,7f585bac5e30,0,276,0,0,0,0,0,1,0,0,2
2,7f585b55393c,0,5857,13263,0,0,0,0,0,2,0,0,4
2,7f585b553972,0,6212,13636,0,0,0,0,0,1,0,0,2
2,7f585b55b974,0,0,276,0,0,0,0,0,0,0,0,0
2,7f585b57b134,0,141,2052,0,0,0,0,0,0,0,0,0
2,7f585b57bd29,0,96,2115,0,0,0,0,0,0,0,0,0
2,7f585b55b968,0,0,276,0,0,0,0,0,0,0,0,0
2,7f585b57bd2f,7f585b57b4c9,548,1663,0,0,0,0,0,1,0,0,2
3,7f585b55b96d,7f585babd2a0,0,276,0,0,0,0,0,1,0,0,2
2,7f585b57b122,7f585b57b360,307,5685,1,15,0,0,0,1,0,0,32
2,7f585b5531de,0,463,1206,0,0,0,0,0,0,0,0,0
2,7f585b553d9e,0,11,182,0,0,0,0,0,1,0,0,2
4,7f585b572d9d,7f585b572dfd,436,4024,0,0,34,756,0,1,0,0,1514
2,7f585b55399d,7f585b5539aa,9382,10466,5,49,0,0,0,1,0,0,100
2,7f585b5539dc,7f585b553bd0,4522,10991,0,3,0,0,0,1,0,0,8
2,7f585b553993,0,10009,9839,0,0,0,0,0,3,0,0,6
2,7f585b5539d7,0,4832,10681,0,0,0,0,0,1,0,0,2
2,7f585b55b997,0,0,276,0,0,0,0,0,0,0,0,0
2,7f585b553d94,0,11,182,0,0,0,0,0,0,0,0,0
3,7f585b553dc8,7f585b553930,117,76,0,0,0,0,0,1,0,0,2
2,7f585b553dcf,7f585b553a21,19,174,0,1,0,0,0,1,0,0,4
1,7f585b5731c1,7f585b572da6,0,18,0,0,0,0,0,1,0,0,2
2,7f585b553986,0,10009,9839,0,0,0,0,0,0,0,0,0
1,7f585b553586,7f585b5533e9,14,298,0,0,0,0,0,1,0,0,2
3,7f585b5539fb,7f585baccf80,7214,8299,0,0,0,0,0,1,0,0,2
2,7f585b55b9fb,0,0,276,0,0,0,0,0,0,0,0,0
2,7f585b55b9bd,0,0,276,0,0,0,0,0,0,0,0,0
2,7f585b5539b3,7f585b553a21,7617,10868,10,62,0,0,0,1,0,0,126
3,7f585b55b9b2,7f585b56feb0,0,276,0,0,0,0,0,1,0,0,2
3,7f585b5539f0,7f585baccf80,7214,8299,0,0,0,0,0,1,0,0,2
2,7f585b55b9f0,0,0,276,0,0,0,0,0,0,0,0,0
2,7f585b553db7,0,11,182,0,0,0,0,0,0,0,0,0
2,7f585b553da8,0,11,182,0,0,0,0,0,0,0,0,0
2,7f585b5539ee,0,4523,10990,0,0,0,0,0,0,0,0,0
3,7f585b55b9e5,7f585b56feb0,13,263,0,0,0,0,0,1,0,0,2
2,7f585b5539a4,7f585b554256,2902,6258,0,6,0,0,0,1,0,0,14
2,7f585b553a1b,7f585b553b40,3241,8202,0,11,0,0,0,1,0,0,24
3,7f585b55ba18,7f585babdbe0,275,1,0,0,0,0,0,1,0,0,2
2,7f585b553a5c,0,1667,2403,0,0,0,0,0,0,0,0,0
3,7f585b573a12,7f585bacd070,2442,1386,0,0,0,0,0,1,0,0,2
2,7f585b553a50,0,1667,2403,0,0,0,0,0,0,0,0,0
2,7f585b553a0f,7f585b553a45,4573,10940,7,94,0,0,0,1,0,0,190
2,7f5863c7b67b,7f5863c7b6c6,49,3880,0,0,0,0,0,1,0,0,2
2,7f585b573605,7f585b572e14,0,18,0,0,0,0,0,1,0,0,2
2,7f585b553a7d,0,1667,2403,0,0,0,0,0,0,0,0,0
2,7f585b57b232,7f585b57b360,501,1692,0,0,0,0,0,1,0,0,2
2,7f585b553a71,0,1667,2403,0,0,0,0,0,0,0,0,0
2,7f585b573a2f,7f585b573b00,179,1127,0,0,0,0,0,1,0,0,2
2,7f585b553a62,0,1667,2403,0,0,0,0,0,0,0,0,0
2,7f585b57b226,0,36,2157,0,0,0,0,0,0,0,0,0
1,7f585b55ba24,7f585b558aa8,276,0,0,0,0,0,31,0,0,0,0
2,7f585b573a24,7f585b573b18,205,3623,0,5,0,0,0,14,0,0,38
2,7f585b553a91,7f585b553b00,502,2348,0,4,0,0,0,1,0,0,10
2,7f585b553a97,0,430,1692,0,0,0,0,0,0,0,0,0
2,7f585b553a82,7f585b553b98,1129,2941,0,22,0,0,0,58,0,0,160
2,7f585b55b6b3,7f585b55b10b,0,612,0,0,0,0,0,1,0,0,2
2,7f5863c7b6c9,0,49,3880,0,0,0,0,0,0,0,0,0
2,7f5863c7b6ce,7f5863c7b6f7,49,3880,0,2,0,0,0,1,0,0,6
2,7f585b553af5,7f585b55396b,289,439,0,0,0,0,0,1,0,0,2
2,7f5863c7b6d3,7f5863c7b708,46,3853,0,6,0,0,0,1,0,0,14
2,7f585b553aaa,0,430,1692,0,0,0,0,0,1,0,0,2
2,7f5863c7b6da,0,26,1923,0,0,0,0,0,0,0,0,0
2,7f5863c7b6d8,7f5863c7b715,45,3658,0,8,0,0,0,1,0,0,18
2,7f585b57b318,0,0,18,0,0,0,0,0,18,0,0,36
2,7f585b573b5f,0,148,2374,0,0,0,0,0,0,0,0,0
2,7f585b573b1e,0,76,2446,0,0,0,0,0,0,0,0,0
2,7f5863c7bb25,0,25,2288,0,0,0,0,0,0,0,0,0
2,7f585b553312,0,398,254,0,0,0,0,0,0,0,0,0
2,7f585b553b10,7f585b553b78,71,657,0,0,0,0,0,1,0,0,2
2,7f5863c7bb2e,0,25,2288,0,0,0,0,0,0,0,0,0
2,7f585b553b54,0,0,21,0,0,0,0,0,0,0,0,0
2,7f585b573b4d,0,148,2374,0,0,0,0,0,0,0,0,0
1,7f585b553347,7f585b5531d0,463,1206,0,0,0,0,0,1,0,0,2
2,7f585b553b47,7f585b553a21,9,100,0,8,0,0,0,1,0,0,18
2,7f585b553b05,0,72,656,0,0,0,0,0,0,0,0,0
3,7f585b55337b,7f585b550d70,2,650,0,0,0,0,0,1,0,0,2
3,7f585b55333f,7f585b550520,996,673,0,0,0,0,0,1,0,0,2
2,7f585b573b3d,0,76,2446,0,0,0,0,0,0,0,0,0
2,7f585b573b7d,7f585b573b03,153,2369,0,0,0,0,0,88,0,0,176
2,7f5863c7bb04,0,20391,11974,0,0,0,0,0,0,0,0,0
2,7f585b553b7c,0,71,657,0,0,0,0,0,0,0,0,0
2,7f585b573b73,7f585b573b7b,179,2343,0,0,0,0,0,1,0,0,2
2,7f585b573b30,0,76,2446,0,0,0,0,0,0,0,0,0
2,7f5863c7bb0e,7f5863c7bb1e,20104,12261,2,61,0,0,0,1,0,0,124
2,7f585b57b32e,7f585b57b11e,0,18,0,0,0,0,0,3,0,0,6
3,7f585b57b760,7f585b553930,1726,4266,0,0,0,0,0,1,0,0,2
2,7f585b57b767,7f585b57b8e0,2298,3694,0,0,0,0,0,1,0,0,2
2,7f585b573b65,7f585b573b6d,160,2362,0,0,0,0,0,1,0,0,2
4,7f585b572bdf,7f585b572ca0,1829,8641,0,0,81,511,0,1,0,0,1024
2,7f585b5733dd,0,1,17,0,0,0,0,0,0,0,0,0
2,7f585b553b9c,0,249,971,0,0,0,0,0,0,0,0,0
2,7f585b5733d1,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585b553797,7f585b5537a5,95,1985,0,1,0,0,0,1,0,0,4
2,7f585b57b396,7f585b57b3f0,1132,4860,1,0,0,0,0,1,0,0,2
3,7f585b5733d6,7f585bac0620,1,17,0,0,0,0,0,1,0,0,2
3,7f585b57b38b,7f585b567cc0,45,5947,0,0,0,0,0,1,0,0,2
1,7f585b553b8d,7f585b553aed,71,657,0,0,0,0,0,1,0,0,2
2,7f585b5733cc,0,0,18,0,0,0,0,0,0,0,0,0
1,7f585b553bc1,7f585b553a23,485,753,0,0,0,0,0,1,0,0,2
1,7f585b553381,7f585b553301,199,453,0,0,0,0,0,1,0,0,2
3,7f585b553bfb,7f585b553930,475,159,0,0,0,0,0,1,0,0,2
2,7f585b5533f8,0,29,337,0,0,0,0,0,0,0,0,0
2,7f585b57b3f8,0,1132,4860,0,0,0,0,0,0,0,0,0
2,7f585b553bb6,0,249,971,0,0,0,0,0,0,0,0,0
1,7f585b5733f6,7f585b572b60,1,17,0,0,0,0,0,1,0,0,2
2,7f585b5733b5,7f585b5733c9,0,18,0,1,0,0,0,1,0,0,4
2,7f585b553bab,0,249,971,0,0,0,0,0,0,0,0,0
2,7f585b5537ab,0,95,1985,0,0,0,0,0,0,0,0,0
1,7f585b5733a8,7f585b572e14,1562,1650,0,0,0,0,0,1,0,0,2
2,7f585b553be0,7f585b5539e2,289,439,0,0,0,0,0,1,0,0,2
7,7f585b553810,7f585b568649,4,308,0,0,0,0,0,0,0,0,0
4,7f585b57b40f,7f585b57b412,272,5720,0,0,0,0,0,1,0,0,2
7,7f585b553803,7f585b5548e4,0,18,0,0,0,0,0,0,0,0,0
3,7f585b572c43,7f585b56cf30,0,18,0,0,0,0,0,1,0,0,2
2,7f585b572c78,0,0,18,0,0,0,0,0,1,0,0,2
2,7f585b572c7e,0,0,18,0,0,0,0,0,0,0,0,0
7,7f585b57b033,7f585b55908d,2212,3780,0,0,1,0,0,0,0,0,0
3,7f585b572c61,0,0,18,0,0,0,0,0,18,0,0,36
3,7f585b55a4db,7f585babb370,1309,1205,0,0,0,0,41,5,0,0,10
2,7f585b572cd4,0,1336,5610,0,0,0,0,0,0,0,0,0
2,7f585b572c8d,7f585b5733b0,0,18,0,0,0,0,0,1,0,0,2
2,7f585b572c83,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585b572cfc,0,133,1650,0,0,0,0,0,0,0,0,0
2,7f585b55a4e2,7f585b559560,10,2504,0,0,0,0,0,7,0,0,14
2,7f585b55a4a6,7f585b5597e4,0,977,0,0,0,0,0,1,0,0,2
2,7f585b572ca5,0,2312,4634,0,0,0,0,0,1,0,0,2
3,7f585b572d5f,7f585babb370,3230,1230,0,0,0,0,0,1,0,0,2
2,7f585b55a151,0,0,18,0,0,0,0,0,0,0,0,0
